NOAA ERSSTv5 data: https://www.esrl.noaa.gov/psd/data/gridded/data.noaa.ersst.v5.html
MON/MMM    : month for Nino34 values, 3-month season centered on that month for ONI
NINO34_MEAN: monthly average SST (°C) in Nino3.4 region (5S-5N,190E-240E)
NINO34_CLIM: climatological 30-year monthly average SST, updated every 5 years
NINO34_ANOM: difference between the monthly mean and the climatological value
ONI        : 3-month average anomaly (°C) centered on given month (01=DJF,08=JAS,etc)
PHASE      : flags ONI value as Missing (M), El Nino (E), Neutral (N), La Nina (L)
Data table generated by Brian McNoldy, University of Miami (bmcnoldy@miami.edu)

YEAR  MON/MMM  NINO34_MEAN  NINO34_CLIM  NINO34_ANOM          ONI  PHASE
1946       01        26.26        26.13         0.12        -0.17      N
1946       02        25.43        26.34        -0.91        -0.46      N
1946       03        26.31        26.90        -0.59        -0.57      L
1946       04        27.16        27.36        -0.21        -0.26      N
1946       05        27.57        27.55         0.02        -0.26      N
1946       06        26.55        27.15        -0.60        -0.47      N
1946       07        25.80        26.63        -0.83        -0.92      L
1946       08        24.85        26.19        -1.34        -1.05      L
1946       09        25.03        26.02        -0.99        -0.79      L
1946       10        25.82        25.86        -0.05        -0.35      N
1946       11        25.90        25.91        -0.01         0.29      N
1946       12        26.94        26.02         0.92         0.36      N
1947       01        26.31        26.13         0.18         0.44      N
1947       02        26.58        26.34         0.24         0.20      N
1947       03        27.09        26.90         0.20         0.19      N
1947       04        27.50        27.36         0.14         0.26      N
1947       05        27.99        27.55         0.44         0.26      N
1947       06        27.37        27.15         0.22         0.23      N
1947       07        26.65        26.63         0.02         0.03      N
1947       08        26.04        26.19        -0.15        -0.03      N
1947       09        26.05        26.02         0.03        -0.33      N
1947       10        25.00        25.86        -0.86        -0.64      L
1947       11        24.81        25.91        -1.10        -0.54      L
1947       12        26.36        26.02         0.35        -0.04      N
1948       01        26.76        26.13         0.63         0.56      E
1948       02        27.06        26.34         0.72         0.29      N
1948       03        26.41        26.90        -0.49         0.22      N
1948       04        27.80        27.36         0.43         0.15      N
1948       05        28.05        27.55         0.51         0.24      N
1948       06        26.94        27.15        -0.21        -0.10      N
1948       07        26.03        26.63        -0.60        -0.47      N
1948       08        25.59        26.19        -0.61        -0.63      L
1948       09        25.35        26.02        -0.67        -0.65      L
1948       10        25.18        25.86        -0.69        -0.74      L
1948       11        25.05        25.91        -0.86        -0.57      L
1948       12        25.87        26.02        -0.15        -0.40      N
1949       01        25.95        26.13        -0.18        -0.23      N
1949       02        25.99        26.34        -0.35        -0.22      N
1949       03        26.78        26.90        -0.12        -0.16      N
1949       04        27.35        27.36        -0.01        -0.26      N
1949       05        26.89        27.55        -0.65        -0.47      N
1949       06        26.40        27.15        -0.75        -0.64      L
1949       07        26.12        26.63        -0.51        -0.50      L
1949       08        25.94        26.19        -0.25        -0.32      N
1949       09        25.83        26.02        -0.19        -0.29      N
1949       10        25.45        25.86        -0.41        -0.50      L
1949       11        25.01        25.91        -0.90        -0.94      L
1949       12        24.52        26.02        -1.50        -1.32      L
1950       01        24.56        26.13        -1.57        -1.45      L
1950       02        25.07        26.34        -1.27        -1.29      L
1950       03        25.88        26.90        -1.02        -1.12      L
1950       04        26.29        27.36        -1.08        -1.15      L
1950       05        26.19        27.55        -1.35        -1.04      L
1950       06        26.47        27.15        -0.68        -0.80      L
1950       07        26.28        26.63        -0.35        -0.45      N
1950       08        25.88        26.19        -0.31        -0.32      N
1950       09        25.73        26.02        -0.29        -0.26      N
1950       10        25.68        25.86        -0.18        -0.30      N
1950       11        25.46        25.91        -0.45        -0.45      N
1950       12        25.29        26.02        -0.73        -0.70      L
1951       01        25.25        26.18        -0.93        -0.77      L
1951       02        25.72        26.39        -0.66        -0.54      L
1951       03        26.91        26.95        -0.04        -0.17      N
1951       04        27.59        27.39         0.20         0.18      N
1951       05        27.93        27.56         0.37         0.36      N
1951       06        27.73        27.21         0.52         0.58      E
1951       07        27.59        26.72         0.87         0.70      E
1951       08        27.01        26.30         0.71         0.89      E
1951       09        27.22        26.14         1.08         0.99      E
1951       10        27.20        26.01         1.19         1.15      E
1951       11        27.25        26.06         1.19         1.04      E
1951       12        26.92        26.17         0.74         0.81      E
1952       01        26.67        26.18         0.49         0.53      E
1952       02        26.75        26.39         0.37         0.37      N
1952       03        27.19        26.95         0.24         0.34      N
1952       04        27.81        27.39         0.42         0.29      N
1952       05        27.79        27.56         0.23         0.20      N
1952       06        27.18        27.21        -0.03         0.00      N
1952       07        26.52        26.72        -0.20        -0.08      N
1952       08        26.30        26.30        -0.00         0.00      N
1952       09        26.35        26.14         0.21         0.15      N
1952       10        26.25        26.01         0.25         0.10      N
1952       11        25.92        26.06        -0.14         0.04      N
1952       12        26.21        26.17         0.03         0.15      N
1953       01        26.74        26.18         0.56         0.40      N
1953       02        27.00        26.39         0.61         0.60      E
1953       03        27.57        26.95         0.62         0.63      E
1953       04        28.03        27.39         0.64         0.66      E
1953       05        28.27        27.56         0.71         0.75      E
1953       06        28.12        27.21         0.90         0.77      E
1953       07        27.42        26.72         0.70         0.75      E
1953       08        26.93        26.30         0.63         0.73      E
1953       09        27.00        26.14         0.85         0.78      E
1953       10        26.87        26.01         0.86         0.84      E
1953       11        26.88        26.06         0.82         0.84      E
1953       12        27.01        26.17         0.83         0.81      E
1954       01        26.98        26.18         0.80         0.76      E
1954       02        27.03        26.39         0.64         0.47      N
1954       03        26.91        26.95        -0.04        -0.05      N
1954       04        26.65        27.39        -0.74        -0.41      N
1954       05        27.11        27.56        -0.45        -0.54      L
1954       06        26.79        27.21        -0.42        -0.50      N
1954       07        26.10        26.72        -0.62        -0.64      L
1954       08        25.42        26.30        -0.88        -0.84      L
1954       09        25.11        26.14        -1.03        -0.90      L
1954       10        25.22        26.01        -0.78        -0.77      L
1954       11        25.56        26.06        -0.50        -0.73      L
1954       12        25.26        26.17        -0.91        -0.66      L
1955       01        25.62        26.18        -0.56        -0.68      L
1955       02        25.82        26.39        -0.57        -0.62      L
1955       03        26.23        26.95        -0.72        -0.69      L
1955       04        26.61        27.39        -0.78        -0.80      L
1955       05        26.65        27.56        -0.91        -0.79      L
1955       06        26.54        27.21        -0.67        -0.72      L
1955       07        26.14        26.72        -0.58        -0.68      L
1955       08        25.50        26.30        -0.80        -0.75      L
1955       09        25.28        26.14        -0.87        -1.09      L
1955       10        24.41        26.01        -1.60        -1.42      L
1955       11        24.25        26.06        -1.81        -1.67      L
1955       12        24.57        26.17        -1.61        -1.47      L
1956       01        25.34        26.33        -0.99        -1.11      L
1956       02        25.77        26.51        -0.74        -0.76      L
1956       03        26.47        27.01        -0.54        -0.63      L
1956       04        26.86        27.46        -0.60        -0.54      L
1956       05        27.13        27.59        -0.46        -0.52      L
1956       06        26.81        27.29        -0.48        -0.51      L
1956       07        26.22        26.80        -0.58        -0.57      L
1956       08        25.67        26.32        -0.65        -0.55      L
1956       09        25.72        26.15        -0.43        -0.46      N
1956       10        25.74        26.03        -0.29        -0.42      N
1956       11        25.56        26.10        -0.54        -0.43      N
1956       12        25.71        26.18        -0.47        -0.43      N
1957       01        26.04        26.33        -0.29        -0.25      N
1957       02        26.54        26.51         0.02         0.06      N
1957       03        27.46        27.01         0.45         0.41      N
1957       04        28.23        27.46         0.77         0.72      E
1957       05        28.54        27.59         0.95         0.92      E
1957       06        28.35        27.29         1.05         1.11      E
1957       07        28.15        26.80         1.34         1.25      E
1957       08        27.68        26.32         1.36         1.32      E
1957       09        27.42        26.15         1.27         1.33      E
1957       10        27.41        26.03         1.37         1.39      E
1957       11        27.61        26.10         1.52         1.53      E
1957       12        27.89        26.18         1.71         1.74      E
1958       01        28.32        26.33         1.98         1.81      E
1958       02        28.24        26.51         1.72         1.66      E
1958       03        28.27        27.01         1.26         1.27      E
1958       04        28.28        27.46         0.81         0.93      E
1958       05        28.30        27.59         0.71         0.74      E
1958       06        27.98        27.29         0.69         0.64      E
1958       07        27.31        26.80         0.51         0.57      E
1958       08        26.84        26.32         0.52         0.43      N
1958       09        26.40        26.15         0.25         0.39      N
1958       10        26.45        26.03         0.41         0.44      N
1958       11        26.75        26.10         0.65         0.50      N
1958       12        26.61        26.18         0.44         0.61      E
1959       01        27.07        26.33         0.74         0.61      E
1959       02        27.18        26.51         0.67         0.62      E
1959       03        27.47        27.01         0.46         0.51      E
1959       04        27.88        27.46         0.42         0.33      N
1959       05        27.69        27.59         0.10         0.20      N
1959       06        27.36        27.29         0.07        -0.07      N
1959       07        26.43        26.80        -0.37        -0.18      N
1959       08        26.09        26.32        -0.24        -0.28      N
1959       09        25.92        26.15        -0.23        -0.09      N
1959       10        26.24        26.03         0.20        -0.03      N
1959       11        26.04        26.10        -0.06         0.05      N
1959       12        26.18        26.18         0.00        -0.04      N
1960       01        26.26        26.33        -0.07        -0.10      N
1960       02        26.29        26.51        -0.22        -0.10      N
1960       03        26.99        27.01        -0.02        -0.07      N
1960       04        27.49        27.46         0.03         0.03      N
1960       05        27.68        27.59         0.08         0.02      N
1960       06        27.23        27.29        -0.06         0.03      N
1960       07        26.87        26.80         0.07         0.13      N
1960       08        26.69        26.32         0.36         0.24      N
1960       09        26.43        26.15         0.28         0.27      N
1960       10        26.21        26.03         0.18         0.20      N
1960       11        26.25        26.10         0.15         0.12      N
1960       12        26.22        26.18         0.04         0.05      N
1961       01        26.23        26.27        -0.04         0.04      N
1961       02        26.56        26.45         0.10         0.03      N
1961       03        26.94        26.92         0.02         0.04      N
1961       04        27.37        27.37        -0.00         0.09      N
1961       05        27.75        27.49         0.26         0.23      N
1961       06        27.66        27.22         0.44         0.27      N
1961       07        26.87        26.76         0.11         0.14      N
1961       08        26.18        26.30        -0.12        -0.13      N
1961       09        25.77        26.16        -0.38        -0.30      N
1961       10        25.70        26.09        -0.38        -0.26      N
1961       11        26.06        26.08        -0.01        -0.19      N
1961       12        25.98        26.14        -0.16        -0.16      N
1962       01        25.96        26.27        -0.30        -0.24      N
1962       02        26.20        26.45        -0.26        -0.22      N
1962       03        26.81        26.92        -0.11        -0.20      N
1962       04        27.13        27.37        -0.24        -0.26      N
1962       05        27.05        27.49        -0.44        -0.28      N
1962       06        27.08        27.22        -0.14        -0.20      N
1962       07        26.75        26.76        -0.00        -0.04      N
1962       08        26.32        26.30         0.02        -0.07      N
1962       09        25.93        26.16        -0.23        -0.11      N
1962       10        25.96        26.09        -0.13        -0.22      N
1962       11        25.75        26.08        -0.32        -0.31      N
1962       12        25.67        26.14        -0.47        -0.43      N
1963       01        25.77        26.27        -0.50        -0.40      N
1963       02        26.23        26.45        -0.23        -0.15      N
1963       03        27.18        26.92         0.26         0.15      N
1963       04        27.79        27.37         0.41         0.27      N
1963       05        27.63        27.49         0.14         0.32      N
1963       06        27.61        27.22         0.39         0.52      E
1963       07        27.77        26.76         1.02         0.86      E
1963       08        27.47        26.30         1.17         1.14      E
1963       09        27.39        26.16         1.23         1.22      E
1963       10        27.35        26.09         1.26         1.29      E
1963       11        27.46        26.08         1.39         1.37      E
1963       12        27.61        26.14         1.47         1.31      E
1964       01        27.33        26.27         1.06         1.07      E
1964       02        27.13        26.45         0.68         0.62      E
1964       03        27.02        26.92         0.10         0.12      N
1964       04        26.95        27.37        -0.42        -0.33      N
1964       05        26.82        27.49        -0.67        -0.58      L
1964       06        26.58        27.22        -0.64        -0.58      L
1964       07        26.33        26.76        -0.43        -0.60      L
1964       08        25.58        26.30        -0.72        -0.66      L
1964       09        25.31        26.16        -0.84        -0.76      L
1964       10        25.36        26.09        -0.73        -0.80      L
1964       11        25.25        26.08        -0.82        -0.82      L
1964       12        25.22        26.14        -0.92        -0.78      L
1965       01        25.66        26.27        -0.61        -0.59      L
1965       02        26.20        26.45        -0.25        -0.28      N
1965       03        26.95        26.92         0.03        -0.07      N
1965       04        27.38        27.37         0.01         0.18      N
1965       05        27.99        27.49         0.50         0.46      N
1965       06        28.08        27.22         0.86         0.83      E
1965       07        27.89        26.76         1.14         1.22      E
1965       08        27.96        26.30         1.66         1.54      E
1965       09        28.00        26.16         1.84         1.85      E
1965       10        28.15        26.09         2.06         1.98      E
1965       11        28.11        26.08         2.03         1.97      E
1965       12        27.95        26.14         1.81         1.72      E
1966       01        27.66        26.36         1.31         1.37      E
1966       02        27.55        26.56         1.00         1.17      E
1966       03        28.21        27.02         1.19         0.98      E
1966       04        28.16        27.40         0.76         0.66      E
1966       05        27.55        27.53         0.02         0.35      N
1966       06        27.63        27.34         0.29         0.24      N
1966       07        27.32        26.90         0.42         0.24      N
1966       08        26.48        26.46         0.02         0.12      N
1966       09        26.27        26.34        -0.07        -0.05      N
1966       10        26.22        26.33        -0.10        -0.10      N
1966       11        26.23        26.35        -0.12        -0.18      N
1966       12        26.02        26.33        -0.31        -0.30      N
1967       01        25.88        26.36        -0.48        -0.41      N
1967       02        26.12        26.56        -0.44        -0.48      N
1967       03        26.51        27.02        -0.51        -0.54      L
1967       04        26.75        27.40        -0.66        -0.45      N
1967       05        27.35        27.53        -0.18        -0.24      N
1967       06        27.46        27.34         0.12        -0.00      N
1967       07        26.96        26.90         0.06         0.05      N
1967       08        26.43        26.46        -0.04        -0.16      N
1967       09        25.85        26.34        -0.49        -0.30      N
1967       10        25.96        26.33        -0.36        -0.38      N
1967       11        26.07        26.35        -0.28        -0.34      N
1967       12        25.95        26.33        -0.38        -0.44      N
1968       01        25.69        26.36        -0.67        -0.64      L
1968       02        25.69        26.56        -0.86        -0.74      L
1968       03        26.34        27.02        -0.68        -0.62      L
1968       04        27.10        27.40        -0.30        -0.44      N
1968       05        27.19        27.53        -0.34        -0.04      N
1968       06        27.87        27.34         0.52         0.28      N
1968       07        27.56        26.90         0.66         0.58      E
1968       08        27.00        26.46         0.54         0.53      E
1968       09        26.72        26.34         0.38         0.45      N
1968       10        26.75        26.33         0.42         0.55      E
1968       11        27.20        26.35         0.85         0.73      E
1968       12        27.27        26.33         0.94         0.98      E
1969       01        27.50        26.36         1.14         1.13      E
1969       02        27.86        26.56         1.31         1.08      E
1969       03        27.83        27.02         0.81         0.95      E
1969       04        28.14        27.40         0.73         0.77      E
1969       05        28.29        27.53         0.76         0.61      E
1969       06        27.69        27.34         0.35         0.43      N
1969       07        27.08        26.90         0.18         0.36      N
1969       08        27.02        26.46         0.56         0.51      E
1969       09        27.15        26.34         0.81         0.79      E
1969       10        27.34        26.33         1.01         0.86      E
1969       11        27.11        26.35         0.76         0.81      E
1969       12        26.98        26.33         0.66         0.63      E
1970       01        26.84        26.36         0.48         0.51      E
1970       02        26.96        26.56         0.41         0.34      N
1970       03        27.15        27.02         0.13         0.29      N
1970       04        27.75        27.40         0.34         0.19      N
1970       05        27.63        27.53         0.10         0.04      N
1970       06        27.03        27.34        -0.31        -0.30      N
1970       07        26.20        26.90        -0.70        -0.63      L
1970       08        25.59        26.46        -0.87        -0.76      L
1970       09        25.64        26.34        -0.71        -0.77      L
1970       10        25.59        26.33        -0.74        -0.74      L
1970       11        25.57        26.35        -0.78        -0.86      L
1970       12        25.27        26.33        -1.06        -1.15      L
1971       01        24.82        26.42        -1.60        -1.36      L
1971       02        25.20        26.61        -1.42        -1.38      L
1971       03        25.93        27.06        -1.13        -1.12      L
1971       04        26.64        27.44        -0.80        -0.85      L
1971       05        26.95        27.56        -0.61        -0.73      L
1971       06        26.60        27.38        -0.78        -0.74      L
1971       07        26.12        26.94        -0.82        -0.80      L
1971       08        25.74        26.54        -0.79        -0.77      L
1971       09        25.71        26.42        -0.71        -0.82      L
1971       10        25.47        26.43        -0.96        -0.85      L
1971       11        25.55        26.43        -0.88        -0.96      L
1971       12        25.37        26.40        -1.03        -0.90      L
1972       01        25.63        26.42        -0.78        -0.71      L
1972       02        26.31        26.61        -0.30        -0.35      N
1972       03        27.09        27.06         0.03         0.06      N
1972       04        27.90        27.44         0.45         0.41      N
1972       05        28.31        27.56         0.75         0.67      E
1972       06        28.18        27.38         0.80         0.92      E
1972       07        28.13        26.94         1.20         1.13      E
1972       08        27.94        26.54         1.40         1.37      E
1972       09        27.94        26.42         1.52         1.58      E
1972       10        28.25        26.43         1.83         1.84      E
1972       11        28.60        26.43         2.17         2.09      E
1972       12        28.68        26.40         2.28         2.12      E
1973       01        28.33        26.42         1.92         1.84      E
1973       02        27.95        26.61         1.34         1.25      E
1973       03        27.56        27.06         0.49         0.55      E
1973       04        27.25        27.44        -0.19        -0.10      N
1973       05        26.97        27.56        -0.59        -0.54      L
1973       06        26.55        27.38        -0.83        -0.87      L
1973       07        25.76        26.94        -1.18        -1.11      L
1973       08        25.23        26.54        -1.31        -1.28      L
1973       09        25.06        26.42        -1.36        -1.45      L
1973       10        24.74        26.43        -1.69        -1.71      L
1973       11        24.34        26.43        -2.09        -1.95      L
1973       12        24.34        26.40        -2.06        -2.03      L
1974       01        24.46        26.42        -1.95        -1.84      L
1974       02        25.11        26.61        -1.50        -1.55      L
1974       03        25.86        27.06        -1.21        -1.23      L
1974       04        26.48        27.44        -0.97        -1.03      L
1974       05        26.65        27.56        -0.91        -0.91      L
1974       06        26.53        27.38        -0.85        -0.77      L
1974       07        26.39        26.94        -0.55        -0.53      L
1974       08        26.33        26.54        -0.21        -0.37      N
1974       09        26.07        26.42        -0.35        -0.41      N
1974       10        25.77        26.43        -0.66        -0.61      L
1974       11        25.61        26.43        -0.82        -0.75      L
1974       12        25.62        26.40        -0.78        -0.64      L
1975       01        26.10        26.42        -0.32        -0.54      L
1975       02        26.08        26.61        -0.53        -0.57      L
1975       03        26.20        27.06        -0.86        -0.65      L
1975       04        26.87        27.44        -0.58        -0.73      L
1975       05        26.80        27.56        -0.76        -0.83      L
1975       06        26.23        27.38        -1.15        -0.98      L
1975       07        25.90        26.94        -1.04        -1.13      L
1975       08        25.33        26.54        -1.20        -1.20      L
1975       09        25.05        26.42        -1.37        -1.37      L
1975       10        24.89        26.43        -1.54        -1.43      L
1975       11        25.05        26.43        -1.38        -1.55      L
1975       12        24.67        26.40        -1.73        -1.65      L
1976       01        24.54        26.39        -1.84        -1.56      L
1976       02        25.49        26.59        -1.09        -1.17      L
1976       03        26.46        27.04        -0.58        -0.73      L
1976       04        26.89        27.42        -0.53        -0.47      N
1976       05        27.20        27.51        -0.31        -0.28      N
1976       06        27.35        27.35        -0.00        -0.05      N
1976       07        27.12        26.95         0.17         0.18      N
1976       08        26.98        26.59         0.38         0.35      N
1976       09        27.02        26.51         0.50         0.62      E
1976       10        27.46        26.48         0.98         0.81      E
1976       11        27.41        26.46         0.95         0.86      E
1976       12        27.08        26.43         0.66         0.85      E
1977       01        27.32        26.39         0.93         0.71      E
1977       02        27.13        26.59         0.55         0.64      E
1977       03        27.48        27.04         0.44         0.34      N
1977       04        27.45        27.42         0.03         0.23      N
1977       05        27.72        27.51         0.22         0.21      N
1977       06        27.74        27.35         0.39         0.34      N
1977       07        27.38        26.95         0.42         0.35      N
1977       08        26.84        26.59         0.25         0.42      N
1977       09        27.11        26.51         0.60         0.57      E
1977       10        27.34        26.48         0.86         0.73      E
1977       11        27.18        26.46         0.72         0.81      E
1977       12        27.29        26.43         0.86         0.79      E
1978       01        27.17        26.39         0.78         0.69      E
1978       02        27.01        26.59         0.42         0.42      N
1978       03        27.10        27.04         0.06         0.06      N
1978       04        27.12        27.42        -0.30        -0.18      N
1978       05        27.20        27.51        -0.31        -0.31      N
1978       06        27.02        27.35        -0.33        -0.29      N
1978       07        26.74        26.95        -0.22        -0.36      N
1978       08        26.07        26.59        -0.53        -0.42      N
1978       09        26.01        26.51        -0.50        -0.42      N
1978       10        26.25        26.48        -0.23        -0.29      N
1978       11        26.32        26.46        -0.14        -0.08      N
1978       12        26.54        26.43         0.11         0.00      N
1979       01        26.42        26.39         0.03         0.03      N
1979       02        26.54        26.59        -0.04         0.07      N
1979       03        27.28        27.04         0.24         0.20      N
1979       04        27.84        27.42         0.42         0.28      N
1979       05        27.69        27.51         0.19         0.23      N
1979       06        27.43        27.35         0.08         0.05      N
1979       07        26.82        26.95        -0.13         0.04      N
1979       08        26.75        26.59         0.16         0.17      N
1979       09        26.99        26.51         0.48         0.33      N
1979       10        26.83        26.48         0.35         0.45      N
1979       11        26.99        26.46         0.53         0.52      E
1979       12        27.11        26.43         0.69         0.64      E
1980       01        27.09        26.39         0.70         0.59      E
1980       02        26.98        26.59         0.39         0.46      N
1980       03        27.32        27.04         0.28         0.34      N
1980       04        27.76        27.42         0.34         0.38      N
1980       05        28.02        27.51         0.51         0.48      N
1980       06        27.94        27.35         0.59         0.46      N
1980       07        27.23        26.95         0.28         0.25      N
1980       08        26.48        26.59        -0.11         0.03      N
1980       09        26.44        26.51        -0.07        -0.07      N
1980       10        26.46        26.48        -0.02         0.02      N
1980       11        26.60        26.46         0.14         0.11      N
1980       12        26.65        26.43         0.22        -0.01      N
1981       01        26.19        26.57        -0.38        -0.26      N
1981       02        26.12        26.75        -0.62        -0.50      L
1981       03        26.66        27.17        -0.51        -0.47      N
1981       04        27.30        27.58        -0.29        -0.37      N
1981       05        27.36        27.66        -0.30        -0.26      N
1981       06        27.27        27.46        -0.19        -0.29      N
1981       07        26.65        27.02        -0.37        -0.30      N
1981       08        26.32        26.64        -0.32        -0.25      N
1981       09        26.52        26.56        -0.04        -0.16      N
1981       10        26.42        26.53        -0.11        -0.13      N
1981       11        26.29        26.52        -0.23        -0.15      N
1981       12        26.40        26.51        -0.11        -0.08      N
1982       01        26.68        26.57         0.11        -0.05      N
1982       02        26.60        26.75        -0.15         0.07      N
1982       03        27.42        27.17         0.25         0.18      N
1982       04        28.03        27.58         0.45         0.47      N
1982       05        28.39        27.66         0.72         0.66      E
1982       06        28.26        27.46         0.80         0.72      E
1982       07        27.66        27.02         0.64         0.79      E
1982       08        27.58        26.64         0.93         1.07      E
1982       09        28.20        26.56         1.64         1.58      E
1982       10        28.69        26.53         2.16         1.97      E
1982       11        28.61        26.52         2.09         2.18      E
1982       12        28.79        26.51         2.28         2.23      E
1983       01        28.88        26.57         2.32         2.18      E
1983       02        28.69        26.75         1.94         1.92      E
1983       03        28.67        27.17         1.49         1.54      E
1983       04        28.77        27.58         1.19         1.29      E
1983       05        28.84        27.66         1.18         1.06      E
1983       06        28.28        27.46         0.82         0.72      E
1983       07        27.19        27.02         0.17         0.31      N
1983       08        26.60        26.64        -0.05        -0.08      N
1983       09        26.20        26.56        -0.36        -0.46      N
1983       10        25.57        26.53        -0.96        -0.81      L
1983       11        25.42        26.52        -1.10        -1.00      L
1983       12        25.58        26.51        -0.94        -0.91      L
1984       01        25.88        26.57        -0.69        -0.60      L
1984       02        26.57        26.75        -0.18        -0.42      N
1984       03        26.78        27.17        -0.39        -0.34      N
1984       04        27.15        27.58        -0.44        -0.43      N
1984       05        27.20        27.66        -0.46        -0.51      L
1984       06        26.82        27.46        -0.64        -0.45      N
1984       07        26.78        27.02        -0.24        -0.30      N
1984       08        26.60        26.64        -0.04        -0.16      N
1984       09        26.38        26.56        -0.19        -0.24      N
1984       10        26.04        26.53        -0.49        -0.56      L
1984       11        25.52        26.52        -1.00        -0.92      L
1984       12        25.26        26.51        -1.25        -1.14      L
1985       01        25.39        26.57        -1.17        -1.04      L
1985       02        26.04        26.75        -0.71        -0.85      L
1985       03        26.50        27.17        -0.67        -0.77      L
1985       04        26.65        27.58        -0.93        -0.78      L
1985       05        26.91        27.66        -0.75        -0.78      L
1985       06        26.81        27.46        -0.65        -0.63      L
1985       07        26.55        27.02        -0.47        -0.49      N
1985       08        26.29        26.64        -0.35        -0.46      N
1985       09        26.02        26.56        -0.55        -0.40      N
1985       10        26.23        26.53        -0.30        -0.35      N
1985       11        26.33        26.52        -0.19        -0.27      N
1985       12        26.19        26.51        -0.32        -0.36      N
1986       01        25.89        26.46        -0.56        -0.49      N
1986       02        26.06        26.66        -0.60        -0.47      N
1986       03        26.88        27.14        -0.26        -0.31      N
1986       04        27.49        27.58        -0.08        -0.20      N
1986       05        27.41        27.68        -0.27        -0.12      N
1986       06        27.42        27.43        -0.01        -0.04      N
1986       07        27.18        27.01         0.17         0.22      N
1986       08        27.17        26.66         0.51         0.44      N
1986       09        27.24        26.59         0.65         0.71      E
1986       10        27.51        26.54         0.98         0.94      E
1986       11        27.70        26.50         1.20         1.14      E
1986       12        27.71        26.47         1.24         1.22      E
1987       01        27.68        26.46         1.22         1.23      E
1987       02        27.89        26.66         1.23         1.19      E
1987       03        28.27        27.14         1.14         1.06      E
1987       04        28.40        27.58         0.82         0.95      E
1987       05        28.56        27.68         0.88         0.97      E
1987       06        28.64        27.43         1.21         1.22      E
1987       07        28.58        27.01         1.57         1.51      E
1987       08        28.41        26.66         1.76         1.70      E
1987       09        28.36        26.59         1.77         1.65      E
1987       10        27.95        26.54         1.41         1.48      E
1987       11        27.77        26.50         1.27         1.25      E
1987       12        27.54        26.47         1.07         1.11      E
1988       01        27.45        26.46         0.99         0.81      E
1988       02        27.04        26.66         0.37         0.54      E
1988       03        27.39        27.14         0.25         0.14      N
1988       04        27.38        27.58        -0.20        -0.31      N
1988       05        26.68        27.68        -1.00        -0.88      L
1988       06        25.99        27.43        -1.45        -1.30      L
1988       07        25.56        27.01        -1.45        -1.30      L
1988       08        25.66        26.66        -0.99        -1.11      L
1988       09        25.72        26.59        -0.87        -1.19      L
1988       10        24.82        26.54        -1.71        -1.48      L
1988       11        24.66        26.50        -1.85        -1.80      L
1988       12        24.64        26.47        -1.83        -1.85      L
1989       01        24.59        26.46        -1.87        -1.69      L
1989       02        25.29        26.66        -1.37        -1.43      L
1989       03        26.09        27.14        -1.05        -1.08      L
1989       04        26.75        27.58        -0.82        -0.83      L
1989       05        27.07        27.68        -0.61        -0.58      L
1989       06        27.14        27.43        -0.29        -0.40      N
1989       07        26.71        27.01        -0.30        -0.31      N
1989       08        26.32        26.66        -0.33        -0.27      N
1989       09        26.41        26.59        -0.18        -0.24      N
1989       10        26.31        26.54        -0.22        -0.22      N
1989       11        26.25        26.50        -0.25        -0.16      N
1989       12        26.46        26.47        -0.01        -0.05      N
1990       01        26.56        26.46         0.11         0.14      N
1990       02        26.98        26.66         0.31         0.21      N
1990       03        27.34        27.14         0.20         0.28      N
1990       04        27.90        27.58         0.33         0.29      N
1990       05        28.02        27.68         0.34         0.29      N
1990       06        27.65        27.43         0.21         0.31      N
1990       07        27.38        27.01         0.37         0.33      N
1990       08        27.07        26.66         0.42         0.38      N
1990       09        26.94        26.59         0.35         0.39      N
1990       10        26.93        26.54         0.40         0.35      N
1990       11        26.81        26.50         0.31         0.40      N
1990       12        26.96        26.47         0.48         0.41      N
1991       01        27.04        26.59         0.45         0.41      N
1991       02        27.08        26.79         0.29         0.26      N
1991       03        27.33        27.28         0.05         0.22      N
1991       04        28.02        27.70         0.32         0.26      N
1991       05        28.20        27.80         0.40         0.45      N
1991       06        28.25        27.60         0.65         0.64      E
1991       07        28.05        27.19         0.86         0.73      E
1991       08        27.53        26.84         0.69         0.64      E
1991       09        27.14        26.78         0.36         0.62      E
1991       10        27.58        26.76         0.82         0.79      E
1991       11        27.89        26.70         1.19         1.21      E
1991       12        28.28        26.66         1.62         1.53      E
1992       01        28.37        26.59         1.78         1.71      E
1992       02        28.53        26.79         1.74         1.63      E
1992       03        28.66        27.28         1.38         1.48      E
1992       04        29.02        27.70         1.32         1.29      E
1992       05        28.97        27.80         1.16         1.06      E
1992       06        28.30        27.60         0.70         0.73      E
1992       07        27.51        27.19         0.33         0.37      N
1992       08        26.91        26.84         0.07         0.09      N
1992       09        26.65        26.78        -0.13        -0.13      N
1992       10        26.42        26.76        -0.34        -0.25      N
1992       11        26.42        26.70        -0.28        -0.28      N
1992       12        26.45        26.66        -0.21        -0.13      N
1993       01        26.70        26.59         0.10         0.09      N
1993       02        27.17        26.79         0.38         0.30      N
1993       03        27.68        27.28         0.40         0.50      N
1993       04        28.41        27.70         0.71         0.67      E
